	batch_size	epoch	accuracy	loss	time
0	4	0	51.66	1.6828726349294185	79.35148167610168
1	4	1	68.02	1.086166120054722	79.67433071136475
2	4	2	72.33000000000001	0.8328401156662032	79.10061073303223
3	4	3	74.7	0.6926962348476425	79.34680771827698
4	4	4	77.42999999999999	0.5922734479494766	79.54369950294495
5	4	5	78.72	0.5102255096174217	78.99093008041382
6	4	6	79.2	0.4384414232570399	79.16943120956421
7	4	7	80.14	0.37608599275337534	79.51382279396057
8	4	8	80.54	0.3243674256945727	79.16711831092834
9	4	9	80.78	0.2736386971890656	79.7488465309143
10	4	10	80.96	0.22523159219790367	79.33076238632202
11	4	11	81.46	0.18608444992139878	79.68653798103333
12	4	12	80.87	0.15598620904434873	79.41595959663391
13	4	13	82.43	0.1300336877466492	79.52708625793457
14	4	14	81.77	0.10954197270976979	79.30163526535034
15	4	15	81.11	0.09222837701915552	79.28180265426636
16	4	16	80.81	0.07985934531225734	79.08691787719727
17	4	17	82.03	0.06592730034039286	79.16411209106445
18	4	18	81.89999999999999	0.06023907288770379	79.54077982902527
19	4	19	82.02000000000001	0.054213434274213886	79.79230880737305
20	4	20	81.58999999999999	0.04927807334188339	79.319571018219
21	4	21	82.1	0.04405843738987271	79.08404111862183
22	4	22	82.05	0.0400415439341542	79.25371432304382
23	4	23	81.83	0.03774629923526733	79.64503121376038
24	4	24	81.46	0.030717800060543855	79.39641261100769
25	4	25	81.08999999999999	0.03225467808100595	79.27136397361755
26	4	26	81.38	0.03295991616124879	79.52575731277466
27	4	27	82.67999999999999	0.025956132596470224	79.66320753097534
28	4	28	82.80999999999999	0.024885709820648316	79.16647291183472
29	4	29	82.39999999999999	0.02183830734329632	79.69185853004456
30	4	30	82.49	0.025798706128044947	79.35185742378235
31	4	31	82.64	0.020474571791529415	79.40475344657898
32	4	32	82.38	0.01963764491702079	79.29660773277283
33	4	33	82.5	0.018546552734308025	79.32378125190735
34	4	34	82.69999999999999	0.01932760201956661	79.54041337966919
35	4	35	82.22	0.016393063104361873	79.48475623130798
36	4	36	82.49	0.01577073117485754	80.66224145889282
37	4	37	82.31	0.015890549705553352	80.561203956604
38	4	38	82.76	0.01381157379752532	79.39621472358704
39	4	39	82.28	0.01286924341738651	79.36351442337036
40	4	40	82.6	0.012794474689682183	79.001309633255
41	4	41	82.25	0.013583169434200326	79.07681894302368
42	4	42	82.65	0.011957273737901888	79.18235230445862
43	4	43	82.48	0.012898333090227487	79.31715726852417
44	4	44	82.08	0.011526059358907327	79.4289984703064
45	4	45	82.11	0.012451525708180781	79.61765217781067
46	4	46	82.50999999999999	0.010537248986412569	80.4014048576355
47	4	47	83.14	0.010627444903987064	79.4137773513794
48	4	48	82.45	0.00989462328979314	80.28911089897156
49	4	49	81.89	0.011156774988746482	80.75519061088562
